50.91868	-1.92214	9713548	v	Cranborne
50.91350	-1.30341	9738225	v	Hedge End
50.91443	-1.27005	9738226	v	Botley
50.92654	-1.27752	9738227	v	Boorley Green
19.77697	-70.46463	9829766	v	Perla Marina
50.91592	-1.20234	9838155	v	Shedfield
50.71914	-1.11558	9893937	v	Seaview
50.71226	-1.12118	9893939	v	Nettlestone
52.76812	-1.21689	10021975	t	Loughborough
52.63678	-1.13123	10021976	c	Leicester
55.62449	-3.52158	10292814	t	Biggar
53.16956	-2.81433	10294641	v	Waverton
50.95477	-1.21668	10438742	t	Bishops Waltham
51.84168	-1.40490	10455849	v	Combe
51.83179	-1.35079	10458171	v	Bladon
51.82564	-1.39853	10458233	t	Long Hanborough
52.74384	-1.16767	10459811	v	Quorn
52.73262	-1.14255	10459812	v	Mountsorrel
52.68556	-1.23127	10460852	v	Newtown Linford
52.67457	-1.18934	10460853	v	Anstey
50.89979	-1.18658	10537623	v	Wickham
52.72650	-1.21569	10538212	v	Woodhouse Eaves
52.57727	-1.54627	10582523	t	Atherstone
50.93682	-1.20222	10614680	v	Waltham Chase
53.23051	-0.54363	10671639	c	Lincoln
53.16591	-0.54128	10671908	v	Waddington
53.15027	-0.54817	10672331	v	Harmston
40.37922	9.69506	10780953	t	Orosei
52.09047	-0.99205	10800407	v	Whittlebury
51.89876	-1.15182	10863338	t	Bicester
51.99334	-1.69823	10914647	t	Moreton-In-Marsh
53.22638	-2.92146	10989686	v	Mollington
53.21161	-2.88567	10989688	v	Upton
53.16883	-2.90916	10989748	v	Westminster Park
53.17305	-2.91421	10989749	v	Lache
53.17914	-2.89153	10989750	v	Handbridge
53.17787	-2.92415	10989751	v	Saltney
53.20183	-2.92068	10989752	v	Blacon
53.18822	-2.87866	10991148	v	Queens Park
53.22574	-2.81499	10991152	v	Plemstall
53.21790	-2.83761	10991153	v	Mickle Trafford
53.20828	-2.79710	10991154	v	Great Barrow
53.16247	-2.90587	11002831	v	Chester Business Park
50.70965	-1.17851	11079357	v	Upton
50.69943	-1.17196	11079382	v	Ashey
51.85452	-1.27220	11081023	t	Bletchington
50.84367	-1.12368	11085410	v	Portchester
55.86251	-4.25242	11127374	c	Glasgow
50.95391	-1.29441	11145756	v	Horton Heath
50.64739	-1.20255	11163384	v	Apse Heath
53.15629	-2.87971	11222671	v	Eccleston
52.62852	1.29151	11235057	c	Norwich
50.76191	-1.28397	11398583	t	East Cowes
50.76285	-1.31360	11398584	t	Cowes
50.73352	-1.15448	11398930	t	Ryde
50.65300	-1.15336	11398993	t	Sandown
50.59370	-1.19771	11398996	t	Ventnor
51.03968	-1.58563	11428987	v	Lockerley
49.70935	8.73525	11437285	v	Raidelbach
52.11426	-2.32580	11524752	t	Malvern
52.61342	-0.44583	11531158	v	Wittering
50.65216	-1.31004	11601965	v	Chillerton
51.87259	-1.48100	11658442	t	Charlbury
51.84478	-1.48076	11663410	v	Finstock
51.02852	-1.53141	11753368	v	Kimbridge
51.03220	-1.50492	11753371	v	Michelmersh
50.63556	-1.36842	11980133	v	Yafford
50.67782	-1.39977	11998197	v	Calbourne
53.04239	-0.58407	12014300	t	Fulbeck
53.09888	-0.53452	12014317	t	Wellingborough
50.64347	-1.35825	12017115	v	Shorwell
50.61684	-1.32155	12018725	v	Chale Green
50.59743	-1.31598	12018726	v	Chale
50.72580	-1.23574	12024656	v	Wootton Bridge
50.67569	-1.23993	12027072	v	Arreton
53.24892	-2.79217	12084843	v	Dunham on the Hill
49.71311	8.69321	12101529	v	Reichenbach
49.70184	8.67003	12101530	v	Elmshausen
49.69544	8.66134	12101531	v	Wilmshausen
49.69316	8.64782	12101532	v	Schoenberg
49.68067	8.62161	12101533	t	Bensheim
49.64142	8.63693	12101535	t	Heppenheim
49.59403	8.65232	12101537	v	Hemsbach
49.54657	8.67234	12101538	t	Weinheim
